,Internal Contact ID,Latitude,Longitude,BOROUGH,CUR_UNIT11,DEVELOPMEN,NONRES_BLD,RES_BLDG,TDS_NUM,TOT_POP11
31530,39151,40.825294,-73.936026,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
31540,39165,40.825294,-73.936026,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
31542,39169,40.826225,-73.936298,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
31544,39174,40.82689,-73.935883,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
31549,39188,40.82689,-73.935883,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
31554,39197,40.82689,-73.935883,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
31558,39202,40.82689,-73.935883,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
31560,39206,40.82689,-73.935883,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
31563,39210,40.825294,-73.936026,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
31608,39262,40.7939914,-73.9453045,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
31620,39276,40.693692,-73.978396,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
31627,39288,40.675131,-73.926708,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31634,39297,40.826214,-73.936274,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
31661,39335,40.825294,-73.936026,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
31672,39349,40.826225,-73.936298,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
31682,39359,40.832601,-73.936004,MANHATTAN,983.0,RANGEL,0.0,8.0,037,2316.0
31688,39365,40.8309951,-73.938628,MANHATTAN,1613.0,POLO GROUNDS TOWERS,3.0,4.0,149,3932.0
31772,39490,40.675124,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31774,39492,40.675124,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31776,39496,40.675124,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31777,39498,40.675124,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31779,39500,40.675124,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31783,39504,40.675153,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31785,39506,40.675153,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31787,39508,40.675153,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31789,39510,40.675153,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31791,39512,40.675153,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31793,39514,40.675153,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31795,39516,40.675153,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31808,39556,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31810,39558,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31812,39560,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31814,39562,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31816,39564,40.674847,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31818,39566,40.674847,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31820,39568,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31821,39569,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
31985,39834,40.717093,-73.978296,MANHATTAN,2194.0,BARUCH,1.0,17.0,060,5274.0
32007,39856,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32013,39862,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32023,39872,40.7939292,-73.9373292,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32092,39953,40.7939855,-73.9373278,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32104,39965,40.7939855,-73.9373278,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32106,39967,40.716899,-73.978211,MANHATTAN,2194.0,BARUCH,1.0,17.0,060,5274.0
32113,39975,40.7944831,-73.938478,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32206,40080,40.7873882,-73.9430372,MANHATTAN,271.0,METRO NORTH PLAZA,0.0,3.0,181,669.0
32237,40111,40.7939292,-73.9373292,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32374,40318,40.8231702,-73.9191932,BRONX,841.0,MORRISANIA AIR RIGHTS,0.0,3.0,267,1847.0
32478,40492,40.7962774,-73.939355,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32490,40504,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32495,40509,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32539,40555,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32545,40561,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32555,40571,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32558,40574,40.832601,-73.936004,MANHATTAN,983.0,RANGEL,0.0,8.0,037,2316.0
32565,40581,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32586,40602,40.7967942,-73.9399521,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32617,40633,40.88358,-73.84517,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
32713,40756,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
32760,40847,40.675156,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32762,40849,40.675156,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32764,40851,40.675156,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32765,40852,40.675156,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32767,40854,40.675073,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32769,40856,40.675029,-73.924964,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32770,40857,40.675029,-73.924964,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32771,40858,40.8054921,-73.9191374,BRONX,1252.0,MILL BROOK,0.0,9.0,084,2978.0
32772,40859,40.675029,-73.924964,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32774,40861,40.675043,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32775,40862,40.675043,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32777,40864,40.675043,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32779,40866,40.675053,-73.924962,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32780,40867,40.674931,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32782,40869,40.674984,-73.924969,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32784,40871,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32785,40872,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32787,40874,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32789,40876,40.674984,-73.924969,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32790,40877,40.675029,-73.924964,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32792,40879,40.675029,-73.924964,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32793,40880,40.675029,-73.924964,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
32827,40914,40.674916,-73.923964,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
32829,40916,40.674916,-73.923964,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
32831,40918,40.674916,-73.923964,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
32832,40919,40.674935,-73.923963,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
32834,40921,40.674935,-73.923963,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
32987,41140,40.7884955,-73.940183,MANHATTAN,1157.0,EAST RIVER,1.0,10.0,009,2491.0
33088,41252,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33089,41254,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33090,41257,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33091,41259,40.675283,-73.927222,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33092,41262,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33093,41264,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33094,41266,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33095,41269,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33096,41272,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33097,41274,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33099,41277,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33100,41278,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33101,41280,40.675124,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33102,41281,40.675069,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33104,41283,40.67536,-73.927217,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33106,41285,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33108,41287,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33109,41288,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33111,41290,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33113,41292,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33115,41294,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33116,41295,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33118,41297,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33120,41299,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33121,41300,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33123,41302,40.675283,-73.927222,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33125,41304,40.67536,-73.927217,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33127,41306,40.675012,-73.92267,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33129,41308,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33132,41311,40.675283,-73.927222,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33134,41313,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33136,41315,40.675073,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33138,41317,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33140,41319,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33141,41320,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33143,41322,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33146,41325,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33147,41326,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33149,41328,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33151,41330,40.674975,-73.92497,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33153,41332,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33154,41333,40.675043,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33156,41335,40.675029,-73.924964,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33158,41337,40.674984,-73.924969,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33159,41338,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33161,41340,40.674824,-73.922684,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33163,41342,40.674824,-73.922684,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33164,41343,40.674824,-73.922684,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33166,41345,40.674824,-73.922684,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33175,41354,40.674935,-73.923963,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
33177,41356,40.674935,-73.923963,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
33178,41357,40.674916,-73.923964,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
33180,41359,40.674916,-73.923964,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
33182,41361,40.674916,-73.923964,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
33184,41363,40.674896,-73.923965,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
33186,41365,40.674867,-73.922681,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33187,41366,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33189,41368,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33191,41370,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33192,41371,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33194,41373,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33196,41375,40.674847,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33197,41376,40.674847,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33199,41378,40.674844,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33201,41380,40.674844,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33202,41381,40.674844,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33204,41383,40.674844,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33206,41385,40.674844,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33207,41386,40.674844,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33209,41388,40.674844,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33211,41390,40.674844,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33213,41393,40.674844,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33215,41397,40.675073,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33360,41659,40.77357,-73.935775,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33366,41671,40.674828,-73.922684,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33367,41673,40.674828,-73.922684,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33369,41676,40.674847,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33370,41678,40.674847,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33371,41680,40.674867,-73.922681,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33372,41682,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33373,41683,40.77357,-73.935775,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33374,41684,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33375,41686,40.67517,-73.926704,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33376,41687,40.77357,-73.935775,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33377,41688,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33378,41690,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33379,41692,40.675029,-73.924964,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33381,41694,40.674975,-73.92497,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33383,41696,40.674975,-73.92497,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33384,41698,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33385,41699,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33386,41700,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33388,41702,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33389,41704,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33390,41705,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33391,41706,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33392,41707,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33393,41708,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33394,41709,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33395,41710,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33396,41711,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33397,41712,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33399,41714,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33401,41716,40.675501,-73.921156,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33402,41717,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33404,41719,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33405,41720,40.67496,-73.924971,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33408,41723,40.675501,-73.927208,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33414,41729,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33415,41730,40.675283,-73.927222,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33416,41731,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33418,41733,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33419,41734,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33421,41736,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33422,41737,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33423,41738,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33425,41740,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33426,41741,40.77357,-73.935775,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33428,41743,40.77357,-73.935775,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33430,41745,40.77357,-73.935775,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33431,41746,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33432,41747,40.77357,-73.935775,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33434,41749,40.77357,-73.935775,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33435,41750,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33436,41751,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33438,41753,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33439,41754,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
33440,41755,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33442,41757,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33445,41760,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33447,41762,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33449,41764,40.675242,-73.926699,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33450,41765,40.675458,-73.927211,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33615,42037,40.675419,-74.008146,BROOKLYN,1470.0,RED HOOK WEST,1.0,14.0,079,3243.0
33617,42040,40.675419,-74.008146,BROOKLYN,1470.0,RED HOOK WEST,1.0,14.0,079,3243.0
33620,42043,40.675344,-74.007882,BROOKLYN,1470.0,RED HOOK WEST,1.0,14.0,079,3243.0
33623,42046,40.675344,-74.007882,BROOKLYN,1470.0,RED HOOK WEST,1.0,14.0,079,3243.0
33625,42048,40.675344,-74.007882,BROOKLYN,1470.0,RED HOOK WEST,1.0,14.0,079,3243.0
33628,42051,40.675344,-74.007882,BROOKLYN,1470.0,RED HOOK WEST,1.0,14.0,079,3243.0
33631,42054,40.675419,-74.008146,BROOKLYN,1470.0,RED HOOK WEST,1.0,14.0,079,3243.0
33633,42056,40.675344,-74.007882,BROOKLYN,1470.0,RED HOOK WEST,1.0,14.0,079,3243.0
33640,42063,40.675283,-73.927222,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33642,42065,40.67504,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33644,42067,40.67504,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33645,42068,40.67504,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33647,42070,40.67504,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33649,42072,40.67536,-73.927217,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33650,42073,40.67504,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33654,42078,40.675344,-74.007882,BROOKLYN,1470.0,RED HOOK WEST,1.0,14.0,079,3243.0
33655,42082,40.675419,-74.008146,BROOKLYN,1470.0,RED HOOK WEST,1.0,14.0,079,3243.0
33656,42084,40.675419,-74.008146,BROOKLYN,1470.0,RED HOOK WEST,1.0,14.0,079,3243.0
33724,42203,40.846314,-73.922475,BRONX,783.0,SEDGWICK,0.0,7.0,045,1530.0
33759,42251,40.67504,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33760,42252,40.67536,-73.927217,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33762,42254,40.675124,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33764,42256,40.67517,-73.926704,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33765,42257,40.675242,-73.926699,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33767,42259,40.675126,-73.926708,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33769,42261,40.675156,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33770,42262,40.67536,-73.927217,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33772,42264,40.67536,-73.927217,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33774,42266,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33776,42268,40.675242,-73.926699,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33778,42270,40.675281,-73.926695,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
33779,42271,40.675126,-73.926708,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
